sheet,well,tmb,hrp,h2o2,etoh,peg20k,dmso,pl127,bsa,pva,tw80,glycerol,tw20,imidazole,tx100,edta,mgcl2,sucrose,cacl2,zn2,paa,mn2,peg200k,fe2,peg5k,peg400,auc_mean,n_repeats,auc_mean_std,roi_sd_mean
pairwise 2,"[2,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,3.125,0,0,0,14.58514294,2,2.221153193,1.31082033
single additive,"[3,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227769679,0,0,0,0,0,0,10.09874113,1,,1.612758465
single additive,"[1,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,4.464285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79140315,1,,1.612624724
pairwise 2,"[6,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,18.43464904,13,0.662062412,1.610948659
HRP,"[1,11]",0.267857143,0.0015,0.089886194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.088349578,1,,1.610481458
HRP,"[10,12]",0.012964355,0.0015,0.064204424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490243,1,,1.605019457
pairwise 1,"[8,20]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,15.96093721,2,1.592059057,1.599159157
HRP,"[14,23]",0.003374728,0.0015,0.001585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000926997,1,,1.598847863
HRP,"[13,20]",0.004724619,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145354,1,,1.597204313
single additive,"[1,3]",0.375,0.0015,1.857142857,0,0,0,4.464285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78135911,1,,1.595096596
single additive,"[7,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059290316,0,0,0,0,0,0,10.73774017,1,,1.591777818
single additive,"[3,4]",0.375,0.0015,1.857142857,0,0,0,0,0.227769679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01126284,1,,1.591087231
pairwise 1,"[0,17]",0.375,0.0015,1.857142857,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,18.2538579,2,0.386715617,1.590709234
HRP,"[3,10]",0.136661808,0.0015,0.125840671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587896275,1,,1.589827053
single additive,"[8,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042350226,0,0,0,0,0,0,11.60434264,1,,1.588937055
pairwise 1,"[9,20]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,0.000357488,2,0.000505564,1.587205328
HRP,"[2,7]",0.191326531,0.0015,0.345306802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.409257731,1,,1.58527538
pairwise 1,"[10,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,3.125,0,0,0,13.70361582,2,1.555071439,1.583878949
single additive,"[11,9]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0.154337558,0,0,0,0,0,0,0,0,0,0,0,0,0.341430529,1,,1.582264259
single additive,"[4,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162692628,0,0,0,0,0,0,9.574565164,1,,1.578988217
HRP,"[3,5]",0.136661808,0.0015,0.676801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.883823874,1,,1.578298687
HRP,"[6,17]",0.049803866,0.0015,0.011937813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039107832,1,,1.578118352
pairwise 1,"[2,2]",0.375,0.0015,1.857142857,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51468784,1,,1.570553594
pairwise 2,"[10,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,15.71558786,13,0.794255678,1.567134553
single additive,"[2,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,3.18877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.17763247,1,,1.562567625
H2O2,"[3,13]",0.136661808,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109277759,1,,1.559382164
pairwise 1,"[5,17]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,18.60253041,2,0.096406132,1.55675772
pairwise 1,"[15,13]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0.625,0,0,0,0,0,0,13.26795755,2,4.020624891,1.329701021
pairwise 1,"[7,20]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,11.60951728,2,1.008894871,1.55531447
pairwise 1,"[1,1]",0.375,0.0015,1.857142857,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25988131,1,,1.553938365
single additive,"[13,9]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0.078743652,0,0,0,0,0,0,0,0,0,0,0,0,1.19209089,1,,1.553263772
HRP,"[0,3]",0.375,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83546809,1,,1.551377289
HRP,"[2,8]",0.191326531,0.0015,0.246647716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03597609,1,,1.545671656
single additive,"[9,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030250161,0,0,0,0,0,0,11.9668095,1,,1.545571544
pairwise 1,"[15,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,7.448263516,1,,1.544284558
single additive,"[8,3]",0.375,0.0015,1.857142857,0,0,0,0.42350226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.90932491,1,,1.543151302
HRP,"[14,20]",0.003374728,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.54164005
single additive,"[12,9]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0.110241113,0,0,0,0,0,0,0,0,0,0,0,0,1.08311748,1,,1.540676779
pairwise 2,"[1,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0.625,0,0,0,0,17.7824892,2,1.049207474,1.536837842
pairwise 1,"[2,22]",0.375,0.0015,1.857142857,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67533751,13,1.613960924,1.536285034
pairwise 1,"[4,10]",0.375,0.0015,1.857142857,0,0,0,0,0.625,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.33168639,2,0.963414689,1.534968436
H2O2,"[4,10]",0.097615577,0.000210023,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103679409,1,,1.53173884
pairwise 1,"[7,9]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.529918649
single additive,"[11,10]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0.154337558,0,0,0,0,0,0,0,0,0,0,0,13.77924399,1,,1.528713107
single additive,"[1,12]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,4.464285714,0,0,0,0,0,0,0,0,0,2.254368309,1,,1.522181704
single additive,"[15,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004017533,0,0,0,0,0,0,11.00524866,1,,1.521769225
single additive,"[5,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11620902,0,0,0,0,0,0,9.409738977,1,,1.521196146
pairwise 2,"[1,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,3.125,0,0,0,18.4007964,2,0.408472663,1.520548815
HRP,"[0,6]",0.375,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.08936855,1,,1.519557435
pairwise 2,"[1,20]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,6.25,0,18.3571691,2,0.043646279,1.518179382
pairwise 2,"[1,21]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,6.25,18.04368985,2,0.218661706,1.514814921
HRP,"[5,11]",0.069725412,0.0015,0.089886194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363562894,1,,1.511170249
HRP,"[13,17]",0.004724619,0.0015,0.011937813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154995,1,,1.509312362
pairwise 1,"[10,10]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.08089224,1,,1.505965132
HRP,"[13,18]",0.004724619,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057579,1,,1.505687441
single additive,"[2,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318877551,0,0,0,0,16.69820647,1,,1.503843427
pairwise 1,"[5,23]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84109987,13,0.790156687,1.502312715
single additive,"[6,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083006443,0,0,0,0,0,0,11.00087321,1,,1.500845017
pairwise 1,"[13,10]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,6.25,0,0,31.25,0,0,0,0,0,0,0,0,9.90548398,2,0.776240781,1.498492469
HRP,"[6,13]",0.049803866,0.0015,0.045860303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138437001,1,,1.498041295
single additive,"[9,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0.302501614,0,0,0,0,0,0,0,0,0,0,9.078524285,1,,1.497668293
pairwise 1,"[1,17]",0.375,0.0015,1.857142857,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,18.4714933,2,0.262696363,1.496039074
HRP,"[13,23]",0.004724619,0.0015,0.001585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002918419,1,,1.495410271
HRP,"[11,15]",0.009260253,0.0015,0.023398114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.492462279
single additive,"[4,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,1.626926281,0,0,0,0,0,0,0,0,0,0,0,0,0,14.56948002,1,,1.49105357
pairwise 2,"[2,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,16.66473053,1,,1.48981811
HRP,"[14,15]",0.003374728,0.0015,0.023398114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.489091565
HRP,"[1,1]",0.267857143,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.917149917,1,,1.487937489
single additive,"[13,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0.078743652,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33459116,1,,1.479980336
single additive,"[5,4]",0.375,0.0015,1.857142857,0,0,0,0,0.11620902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76053506,1,,1.477937628
HRP,"[4,10]",0.097615577,0.0015,0.125840671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695037268,1,,1.475978255
HRP,"[5,13]",0.069725412,0.0015,0.045860303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131664312,1,,1.473022798
HRP,"[4,6]",0.097615577,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.581457629,1,,1.472263308
HRP,"[12,22]",0.006614467,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001233296,1,,1.470427249
HRP,"[7,8]",0.03557419,0.0015,0.246647716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.426976309,1,,1.469941428
HRP,"[4,0]",0.097615577,0.0015,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.232455592,1,,1.467282487
single additive,"[13,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874365,0,0,0,0,0,0,12.24324975,1,,1.466109258
pairwise 2,"[1,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,18.3694954,1,,1.459450156
single additive,"[3,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,2.277696793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75683897,1,,1.45634006
pairwise 1,"[0,0]",0.375,0.0015,1.857142857,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.28097414,1,,1.451133427
HRP,"[3,7]",0.136661808,0.0015,0.345306802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092538891,1,,1.450478806
HRP,"[4,3]",0.097615577,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3310195,1,,1.444016958
single additive,"[10,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021607258,0,0,0,0,0,0,12.68077271,1,,1.442322455
single additive,"[11,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0.154337558,0,0,0,0,0,0,0,0,0,0,0,0,0,14.73593951,1,,1.441073689
single additive,"[5,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,1.162090201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.03956838,1,,1.440947365
single additive,"[2,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318877551,0,0,0,0,0,0,10.43088007,1,,1.437487856
single additive,"[4,4]",0.375,0.0015,1.857142857,0,0,0,0,0.162692628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53355743,1,,1.436936094
pairwise 1,"[7,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,12.85425214,2,0.980775052,1.4361269
pairwise 1,"[1,23]",0.375,0.0015,1.857142857,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.34686621,13,1.493500382,1.432092642
pairwise 1,"[8,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54545069,1,,1.425739052
single additive,"[5,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,1.162090201,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53843233,1,,1.42562096
single additive,"[3,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,2.277696793,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25348196,1,,1.418521321
pairwise 2,"[5,7]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,13.04668112,2,1.974544046,1.092759449
single additive,"[12,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0.110241113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71725842,1,,1.414393965
HRP,"[7,10]",0.03557419,0.0015,0.125840671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316737436,1,,1.413363743
pairwise 1,"[2,21]",0.375,0.0015,1.857142857,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,13.35562007,2,1.200074787,1.412219365
single additive,"[11,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0.154337558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.37268403,1,,1.410424101
pairwise 2,"[1,13]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0.625,0,0,0,0,15.81717937,2,0.750444493,1.405959269
HRP,"[1,3]",0.267857143,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.417048023,1,,1.405381878
single additive,"[12,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011024111,0,0,0,0,0,0,12.90771006,1,,1.405266315
pairwise 1,"[6,13]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,11.70444546,2,2.988053577,1.313251347
HRP,"[9,10]",0.018150097,0.0015,0.125840671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2874658,1,,1.40476348
single additive,"[11,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015433756,0,0,0,0,16.32247334,1,,1.404721871
single additive,"[15,5]",0.375,0.0015,1.857142857,0,0,0,0,0,0.100438332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89449018,1,,1.398629047
single additive,"[6,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0.830064429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14860593,1,,1.395260748
HRP,"[3,4]",0.136661808,0.0015,0.947521866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.697376559,1,,1.394570293
single additive,"[3,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227769679,0,0,0,0,17.30866713,1,,1.392496098
HRP,"[2,4]",0.191326531,0.0015,0.947521866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.416722589,1,,1.390104782
HRP,"[5,9]",0.069725412,0.0015,0.17617694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.481575223,1,,1.389421014
single additive,"[7,4]",0.375,0.0015,1.857142857,0,0,0,0,0.059290316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14277527,1,,1.382060909
HRP,"[5,3]",0.069725412,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241010345,1,,1.380847767
HRP,"[2,9]",0.191326531,0.0015,0.17617694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.850773509,1,,1.377771449
single additive,"[6,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083006443,0,0,0,0,15.91365576,1,,1.377218717
HRP,"[8,16]",0.025410136,0.0015,0.016712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035449025,1,,1.37721528
single additive,"[15,12]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.040175333,0,0,0,0,0,0,0,0,0,11.82397597,1,,1.371703554
single additive,"[6,4]",0.375,0.0015,1.857142857,0,0,0,0,0.083006443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7121322,1,,1.371053041
single additive,"[2,5]",0.375,0.0015,1.857142857,0,0,0,0,0,7.971938776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32320268,1,,1.369219732
single additive,"[3,5]",0.375,0.0015,1.857142857,0,0,0,0,0,5.694241983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.03427701,1,,1.369005918
single additive,"[4,5]",0.375,0.0015,1.857142857,0,0,0,0,0,4.067315702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85562577,1,,1.367963357
HRP,"[2,3]",0.191326531,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.041624477,1,,1.365648234
single additive,"[11,3]",0.375,0.0015,1.857142857,0,0,0,0.154337558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63143635,1,,1.364421272
HRP,"[4,1]",0.097615577,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.925801375,1,,1.364330154
pairwise 1,"[2,20]",0.375,0.0015,1.857142857,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,12.0119176,2,0.927029966,1.36262403
HRP,"[10,8]",0.012964355,0.0015,0.246647716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229731453,1,,1.362286586
single additive,"[1,5]",0.375,0.0015,1.857142857,0,0,0,0,0,11.16071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.05234901,1,,1.361868998
HRP,"[2,1]",0.191326531,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.553842497,1,,1.361449857
single additive,"[7,5]",0.375,0.0015,1.857142857,0,0,0,0,0,1.482257909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33510514,1,,1.358317471
pairwise 1,"[13,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0,3.125,0,0,0,15.5223022,2,1.596412635,1.356929118
pairwise 1,"[15,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.625,0,0,0,0,14.17533912,2,0.645194187,1.35595491
single additive,"[10,3]",0.375,0.0015,1.857142857,0,0,0,0.216072581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21281805,1,,1.355399619
HRP,"[12,18]",0.006614467,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.35422859
HRP,"[12,21]",0.006614467,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396654,1,,1.353987314
HRP,"[9,16]",0.018150097,0.0015,0.016712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06929462,1,,1.353789028
single additive,"[1,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232142857,0,0,0,14.74129593,1,,1.351231275
single additive,"[12,3]",0.375,0.0015,1.857142857,0,0,0,0.110241113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.10606522,1,,1.349288414
single additive,"[5,5]",0.375,0.0015,1.857142857,0,0,0,0,0,2.905225501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97167172,1,,1.349040041
single additive,"[7,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0.592903164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12161953,1,,1.346474725
single additive,"[0,21]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,14.04370063,13,0.952812554,1.344228792
single additive,"[4,12]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,1.626926281,0,0,0,0,0,0,0,0,0,8.774076459,1,,1.343260991
HRP,"[14,17]",0.003374728,0.0015,0.011937813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.34321294
HRP,"[7,13]",0.03557419,0.0015,0.045860303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134279939,1,,1.340749455
pairwise 1,"[1,21]",0.375,0.0015,1.857142857,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,15.17965147,2,1.136181014,1.338875254
pairwise 1,"[7,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,17.04788178,2,0.352168232,1.337610868
single additive,"[15,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0.040175333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66110412,1,,1.33634718
single additive,"[2,2]",0.375,0.0015,1.857142857,0,0,31.8877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35215872,1,,1.336107805
HRP,"[4,8]",0.097615577,0.0015,0.246647716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.334329868,1,,1.334791264
HRP,"[2,0]",0.191326531,0.0015,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.909229156,1,,1.333242106
single additive,"[8,12]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.42350226,0,0,0,0,0,0,0,0,0,11.2212935,1,,1.331659188
HRP,"[8,3]",0.025410136,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.973608412,1,,1.331137311
single additive,"[1,17]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446428571,0,0,0,0,17.27628993,1,,1.330386074
single additive,"[1,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,4.464285714,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08395551,1,,1.329723837
single additive,"[10,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0.216072581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.01265103,1,,1.329015923
pairwise 2,"[2,21]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,6.25,15.84144878,2,0.086598455,1.32895519
HRP,"[12,14]",0.006614467,0.0015,0.032757359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015313118,1,,1.328661783
